,title_code,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int
0,tt10940038,Redemption Value,0,2019-10-31,,['Made Well Films'],0,0,0,[],/name/nm10976764/,/name/nm4569391/,/name/nm2558132/,/name/nm6420506/,/name/nm8275858/,/name/nm10999098/,/name/nm1654493/,/name/nm8540376/,/name/nm10999094/,/name/nm10976768/,['John Maniaci'],['John Maniaci'],,,,
0,tt10940334,Prati Roju Pandaage,0,2019-12-20,,"['GA2 Pictures', 'Sailing Stones Productions']",0,0,0,[],/name/nm9706424/,/name/nm2496992/,/name/nm7575624/,/name/nm6151572/,/name/nm9627615/,/name/nm5637317/,/name/nm0621418/,/name/nm0694879/,/name/nm9637391/,/name/nm4936620/,['Maruthi Dasari'],"['Maruthi Dasari', 'Ravi Varma Namburi']",100173.0,,,
0,tt10943236,Redistribution,0,2019-09-13,,[],0,0,0,[],,,,,,,,,,,[],['Seth Price'],,,,
0,tt10943698,Swing Bridge Memories,0,2019-09-14,Not Rated,['Above Topsail'],0,0,0,[],,,,,,,,,,,['Jeff Wenzel'],['Jeff Wenzel'],0.0,,,
0,tt10944042,One Way Out,0,2019-09-12,,['Brothers Forever Production US'],0,0,0,[],/name/nm11469458/,/name/nm11365309/,/name/nm9146988/,/name/nm10437762/,/name/nm10983735/,/name/nm11326716/,/name/nm11365308/,/name/nm9587396/,/name/nm8154055/,/name/nm10991193/,"['Moe Morris', 'Jason Thibodeaux']","[""Taracya Da'Andra"", 'Jaeloni McDonald', 'Jaeloni McDonald']",3000.0,,,
0,tt10944714,Chanakya,0,2019-10-04,Not Rated,"['AK Entertainments', 'Amazon Prime Video']",0,0,0,[],/name/nm11104158/,/name/nm0019382/,/name/nm11104157/,/name/nm11104149/,/name/nm11104164/,/name/nm2217380/,/name/nm9544396/,/name/nm11104160/,/name/nm10645616/,/name/nm1385228/,['Thiru'],"['Abburi Ravi', 'Thiru']",,,,
0,tt10947282,Musical Theatre Camp 2,0,2019-09-08,,[],0,0,0,[],/name/nm10055821/,/name/nm10055825/,/name/nm10055827/,/name/nm10055828/,/name/nm10055829/,/name/nm10055830/,/name/nm10981146/,/name/nm10981144/,/name/nm10981143/,/name/nm10981147/,['Brian James Stevens'],['Brian James Stevens'],10000.0,,,
0,tt10947730,Peace Piece - The Immersive Poems of Mandy Kahn,0,,,['Show Video Productions'],0,0,0,[],/name/nm1514799/,,,,,,,,,,['Courtney Fathom Sell'],[],,,,
0,tt10947750,The Trayvon Hoax: Unmasking the Witness Fraud that Divided America,0,2019-09-16,,"['Highway 61 Entertainment', 'Music Video Distributors (MVD)']",0,0,0,[],/name/nm3041537/,,,,,,,,,,['Joel Gilbert'],['Joel Gilbert'],,,,
0,tt10948314,Teri Meri Jodi,0,2019-09-13,,['Adityas Films'],0,0,0,[],/name/nm11517693/,/name/nm1021129/,/name/nm11211505/,/name/nm11517694/,/name/nm5161825/,/name/nm8113658/,/name/nm10982215/,/name/nm10256579/,/name/nm1127958/,/name/nm1167988/,['Aditya Sood'],[],10625.0,,,
0,tt10948366,Clown Nightmare,0,2019-09-13,TV-MA,[],0,0,0,[],/name/nm7792400/,/name/nm1769945/,/name/nm2760629/,/name/nm2765695/,/name/nm10983858/,/name/nm1888134/,/name/nm2717314/,,,,['Mark Holmberg'],['Mark Holmberg'],,,,
0,tt10948398,Livin' It Up: The Movie,0,2019-09-08,,['YDR Ent.'],0,0,0,[],/name/nm10982291/,/name/nm10982295/,/name/nm10982294/,/name/nm10982292/,/name/nm10982299/,/name/nm10982293/,/name/nm10982296/,/name/nm10982298/,/name/nm10982297/,,['Ronnie Amori'],['Ronnie Amori'],1000.0,,,
0,tt10949778,100 Days to Live,0,2019-10-17,,"['Power Law Productions', 'Throughline Films', 'Artist View Entertainment']",0,0,0,[],/name/nm1148573/,/name/nm0256297/,/name/nm1974166/,/name/nm0034733/,/name/nm1404137/,/name/nm2725075/,/name/nm4834072/,/name/nm7229594/,/name/nm0205538/,/name/nm10983109/,['Ravin Gandhi'],['Ravin Gandhi'],,,,
0,tt10950526,Love Goes Public,0,2019-10-25,,"['Cottonseed Studios', 'Aspiration Entertainment']",0,0,0,[],,,,,,,,,,,[],"['Jason S. Edwards', 'Kevin J. Flannagan', 'Ryan Wise']",5700.0,5700.0,5700.0,
0,tt10951768,Scarecrows,0,2019-12-20,,[],0,0,0,[],/name/nm9503176/,/name/nm9503178/,/name/nm10984396/,/name/nm7840235/,/name/nm4524879/,/name/nm10984397/,/name/nm10984399/,/name/nm10984398/,,,['Cooper Neidecker'],['Cooper Neidecker'],5000.0,,,
0,tt10953132,MrBizness Presents: HeavyWeight Banshee Battle,0,2019-08-10,,"['Mrbizness Productions', 'Mrbizness Productions']",0,0,0,[],/name/nm10985293/,/name/nm10985295/,/name/nm10859672/,/name/nm10985294/,/name/nm10985291/,/name/nm10985297/,/name/nm10985296/,/name/nm10985292/,,,['Mrbizness'],[],1500.0,,,
0,tt10954110,2nd Unit: Invisible Action Stars,0,2019-10-08,,"['Rootbeer Films', 'Rootbeer Films']",0,0,0,[],/name/nm0000116/,/name/nm0000206/,/name/nm0000242/,/name/nm0000932/,/name/nm0757855/,/name/nm1256532/,/name/nm0821432/,/name/nm0001505/,/name/nm0001092/,/name/nm0005245/,['Jason Strickland'],"['Jason Strickland', 'Joe Wade']",1000000.0,,,
0,tt10954196,In Jesus Name,0,2019-04-02,,"['Wright Family Films', 'Wright Family Films']",0,0,0,[],/name/nm10977492/,/name/nm11001206/,/name/nm11001207/,,,,,,,,['Ashley Hays Wright'],[],100.0,,,
0,tt10954574,Margaret Atwood: Live in Cinemas,0,2019-09-10,,[],0,0,0,[],,,,,,,,,,,[],[],93690.0,529285.0,,
0,tt10954826,The Fields,0,,,['Shark Alley Pictures'],0,0,0,[],/name/nm10986230/,/name/nm10986334/,/name/nm10986335/,/name/nm10986336/,,,,,,,['Theodore Rosenblum'],['Theodore Rosenblum'],6000.0,,,
0,tt10955148,Rising Free,0,2019-12-06,PG-13,"['Gratitude Productions', 'LightFall Films']",0,0,0,[],/name/nm1534182/,/name/nm10986455/,/name/nm11013169/,/name/nm8319324/,/name/nm10986456/,,,,,,['Christian Johannesson'],['H.B. Johannesson'],100000.0,,,
0,tt10955238,Glitch - Mysteries Conspiracies and Paranormal,0,2019-09-30,,['Mazz Appeal Films'],0,0,0,[],,,,,,,,,,,"['Joseph Mazzaferro', 'Joseph Daniel Thomas']","['Joseph Mazzaferro', 'Joseph Daniel Thomas']",,,,
0,tt10955578,Action,0,2019-11-15,Not Rated,"['Trident Arts', 'Golden Cinema']",0,0,0,[],/name/nm1953187/,/name/nm1961459/,/name/nm8468959/,/name/nm1682953/,/name/nm6489058/,/name/nm5462740/,/name/nm1495762/,/name/nm7216750/,/name/nm9012886/,/name/nm4234608/,['Sundar C.'],"['Sundar C.', 'Venkat Raghavan', 'Subha']",56171.0,,,
0,tt10957060,The Last Days of Capitalism,0,,,['Moving Canvas Gang'],0,0,0,[],/name/nm1395512/,/name/nm3582491/,,,,,,,,,['Adam Mervis'],['Adam Mervis'],,,,
0,tt10957516,The They People,0,2019,,['Happy Talk'],0,0,0,[],/name/nm9697301/,/name/nm10646038/,,,,,,,,,['Anthony Rocco'],"['Michael Marino', 'Anthony Rocco']",0.0,,,
0,tt10958096,98 Problems,0,2019-01-10,Not Rated,"['Raw Footage Productions', 'Amazon Prime Video']",0,0,0,[],/name/nm10988363/,/name/nm10988364/,/name/nm6796682/,/name/nm11216357/,,,,,,,"['K.C. Watts', 'Laurence Prophet']","['Laurence Prophet', 'K.C. Watts']",30000.0,,,
0,tt10959772,The Darkness,0,2019-09-30,,"['Crypt TV', 'Creepypasta Studio']",0,0,0,[],/name/nm10989304/,,,,,,,,,,['MonnyGray'],['MonnyGray'],,,,
0,tt10959974,Marcy Made,0,2019-09-27,,"['Industry Labs', 'Industry Labs']",0,0,0,[],/name/nm10989405/,/name/nm10989404/,/name/nm10989401/,/name/nm10989403/,/name/nm10989402/,,,,,,['Courtney Baynes'],"['Courtney Baynes', 'DeHaven Irby']",75000.0,,,
0,tt10960282,"Well, Ashley...",0,2019-11-01,,[],0,0,0,[],/name/nm9812664/,/name/nm6311238/,/name/nm10989561/,/name/nm4017681/,/name/nm10989563/,/name/nm8925562/,/name/nm3546089/,/name/nm10989564/,/name/nm10989565/,/name/nm5285019/,['Elliot Stevens'],['Kevin Kelleher'],500.0,,,
0,tt10963926,Blow Out the Candle Part I,0,2019,,['Incubo Films'],0,0,0,[],/name/nm3086260/,/name/nm1881849/,/name/nm4792649/,/name/nm2796058/,/name/nm1640351/,/name/nm9178540/,/name/nm5779406/,/name/nm10990620/,/name/nm5231715/,,['Pierre Tsigaridis'],"['Maxime Rancon', 'Pierre Tsigaridis']",10000.0,,,
0,tt10964338,Blackberry Smoke Homecoming: Live in Atlanta,0,2019-11-15,,"['3 Legged Records', '3 Legged Records']",0,0,0,[],/name/nm5515361/,/name/nm3100547/,/name/nm10990863/,/name/nm10990861/,/name/nm6074681/,/name/nm10990862/,/name/nm4881752/,/name/nm4880948/,/name/nm4881774/,/name/nm4880655/,"['Ted Roach', 'Lagan Sebert']",[],,,,
0,tt10965976,Love Song for Tough Guys,0,,,['Single Man Productions'],0,0,0,[],/name/nm0066080/,/name/nm4322732/,/name/nm0116254/,/name/nm1460782/,/name/nm0823536/,/name/nm1086956/,/name/nm0099521/,/name/nm0531195/,/name/nm0660854/,/name/nm0687913/,['Samuel Benchetrit'],"['Samuel Benchetrit', 'Gábor Rassov']",,,,
0,tt10967990,Patience,0,,,[],0,0,0,[],/name/nm1638022/,/name/nm1855008/,,,,,,,,,['Spencer Daniels'],['Spencer Daniels'],,,,
0,tt10968368,25 Sets,0,2019-10-15,,['Comedy Dynamics'],0,0,0,[],/name/nm0040995/,/name/nm0073683/,/name/nm2180091/,/name/nm0295103/,/name/nm0300712/,/name/nm0000413/,/name/nm6994919/,/name/nm1772839/,/name/nm4906642/,/name/nm0419574/,"[""Matt O'Dowd""]",[],,,,
0,tt10969112,Darcelle XV: The Oldest Working Drag Queen in the World,0,2019-09-22,,['Stormchaser Films'],0,0,0,[],,,,,,,,,,,['Travis Zariwny'],['Travis Zariwny'],10000.0,,,
0,tt10969136,The Hembree House,0,2019-09-17,,"['Crypto Crew Productions', 'Zombie Media']",0,0,0,[],/name/nm7640770/,/name/nm9068396/,/name/nm10053319/,/name/nm10992461/,/name/nm2212798/,/name/nm10992462/,,,,,"['Tony Felosi', 'Thomas Marcum']",['Thomas Marcum'],,,,
0,tt10969174,From The Ocean,0,,,[],0,0,0,[],/name/nm0264879/,/name/nm1628054/,/name/nm2880281/,/name/nm10234366/,,,,,,,['Bide Yuan'],[],300000.0,,,
0,tt10969382,Luzia: Cirque du Soleil in Cinema,0,2019-10-29,,[],0,0,0,[],,,,,,,,,,,[],[],265673.0,265673.0,,
0,tt10969656,Dirty Sexy Saint,0,2019-12-08,R,['Passionflix'],0,0,0,[],/name/nm4883135/,/name/nm3231002/,/name/nm4046034/,/name/nm4529643/,/name/nm4397210/,/name/nm5295975/,/name/nm3069619/,/name/nm1361328/,/name/nm0856963/,/name/nm5842180/,['Tosca Musk'],"['Joany Kane', 'Tosca Musk', 'Carly Phillips', 'Erika Wilde']",,,,
0,tt10969906,Shady White,0,2019-11-01,,"['Saxxon Films', 'Indie Rights']",0,0,0,[],/name/nm4561801/,/name/nm8151692/,/name/nm1731752/,/name/nm10992872/,/name/nm5369181/,/name/nm5240405/,/name/nm10992874/,/name/nm6280667/,/name/nm10992875/,/name/nm2162618/,['Robert Kirkpatrick'],"['Mikey Hayes', 'Robert Kirkpatrick']",20000.0,,,
0,tt10973926,2 Mars,0,2019-06-05,,"['Anderson High School', 'Anderson High School']",0,0,0,[],/name/nm10994150/,/name/nm10994149/,/name/nm10994147/,/name/nm10994156/,/name/nm10994146/,/name/nm7597581/,/name/nm10994151/,/name/nm10418737/,/name/nm10994152/,/name/nm10994153/,['Chad Weddle'],"['Hailey Mauk', 'Chad Weddle']",6000.0,,,
0,tt10973976,Gardner's Grue Crew - Behind the Scenes on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory']",0,0,0,[],/name/nm0004063/,/name/nm0307123/,/name/nm0327476/,/name/nm0534661/,/name/nm0836308/,/name/nm0905395/,,,,,[],[],,,,
0,tt10973998,Here On Out,0,2019-11-17,,[],0,0,0,[],/name/nm6051296/,/name/nm10994241/,/name/nm10994242/,/name/nm10994243/,/name/nm10994244/,/name/nm2833080/,,,,,"['Matias Breuer', 'Liam Hall']","['Matias Breuer', 'Liam Hall']",,,,
0,tt10974002,It Fell From the Sky! Chuck Russell on the Road to The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0751080/,,,,,,,,,,[],[],,,,
0,tt10974014,I Killed The Strawberry Jam - Chuck Russell on Shooting The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0751080/,,,,,,,,,,[],[],,,,
0,tt10974024,Minding the Diner - Candy Clark on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory']",0,0,0,[],/name/nm0163748/,,,,,,,,,,[],[],,,,
0,tt10974032,The Incredible Melting Man - Tony Gardner on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory']",0,0,0,[],/name/nm0307123/,,,,,,,,,,[],[],,,,
0,tt10974048,Shoot Him! That's a Direct Order! Cinematographer Mark Irwin on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory']",0,0,0,[],/name/nm0410419/,,,,,,,,,,[],[],,,,
0,tt10974060,Try to Scream! Bill Moseley on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0608405/,,,,,,,,,,[],[],,,,
0,tt10974072,Monster Math - Effects Supervisor Christopher Gilman on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0319426/,,,,,,,,,,[],[],,,,
0,tt10974084,Haddonfield to Arborville - Production Designer Craig Stearns on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0824175/,,,,,,,,,,[],[],,,,
0,tt10974092,The Secret of the Ooze - Mechanical Designer Mark Setrakian on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0786086/,,,,,,,,,,[],[],,,,
0,tt10974124,They Call Me Mellow Purple - Donovan Leitch Jr on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory']",0,0,0,[],/name/nm6230258/,,,,,,,,,,[],[],,,,
0,tt10974156,We Have Work to Do - Jeffrey DeMunn on The Blob,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory TV']",0,0,0,[],/name/nm0218810/,,,,,,,,,,[],[],,,,
0,tt10974202,I Want that Organism Alive! A Chat with Blob Mechanic Peter Abrahamson,0,2019-10-28,,"['Reverend Entertainment', 'Shout! Factory']",0,0,0,[],/name/nm0009054/,,,,,,,,,,[],[],,,,
0,tt10974556,Golda,0,2019-11-10,,['Gebrueder Beetz Filmproduktion'],0,0,0,[],/name/nm1231440/,/name/nm5240775/,/name/nm9800676/,/name/nm0576954/,/name/nm0952640/,,,,,,"['Sagi Bornstein', 'Udi Nir', 'Shani Rozanes']","['Sagi Bornstein', 'Udi Nir', 'Shani Rozanes']",,,,
0,tt10974942,It Ends with a Knife,0,2019-09-01,,"['Halo One Productions', 'Halo One Productions']",0,0,0,[],/name/nm2172377/,,,,,,,,,,['Kevin Lucero Less'],"['Kevin Lucero Less', 'Kevin Lucero Less']",5000.0,,,
0,tt10975294,Perplexion,0,2019-09-13,,['Vim Media'],0,0,0,[],/name/nm10995070/,/name/nm7260616/,/name/nm10995071/,/name/nm9231943/,/name/nm10995072/,/name/nm6876615/,/name/nm10995073/,/name/nm9112827/,/name/nm10995075/,/name/nm10995076/,['Colin Heinle'],['Colin Heinle'],30000.0,,,
0,tt10975312,Fantastic Return to Oz,0,2019-11-09,,"['CTB Film Company', 'Wizart Animation', 'Nashe Kino']",0,0,0,[],/name/nm1282927/,/name/nm0450975/,,,,,,,,,['Fyodor Dmitriev'],"['Aleksandr Boyarskiy', 'Jeffrey Hylton']",1386770.0,,,
0,tt10975452,Raju Gari Gadhi 3,0,2019-10-18,,"['Oak Entertainments', 'Whacked Out Media']",0,0,0,[],/name/nm7916959/,/name/nm3597669/,/name/nm0019382/,/name/nm0103976/,/name/nm0882219/,/name/nm4886752/,/name/nm5393308/,/name/nm10337053/,/name/nm3648279/,,['Ohmkar'],['Sai Madhav Burra'],,,,
0,tt10975992,Mistletoe & Menorahs,0,2019-12-07,TV-PG,"['Neshama Entertainment', 'Lifetime Network']",0,0,0,[],/name/nm4275908/,/name/nm0258474/,/name/nm0881875/,/name/nm2374363/,/name/nm1088071/,/name/nm1536614/,/name/nm6675796/,/name/nm11154542/,/name/nm6325156/,/name/nm7699210/,['Max McGuire'],['Guy Yosub'],,,,
0,tt10978022,Hate Among Us,0,2019-11-29,,['Associated Television International'],0,0,0,[],/name/nm9307422/,/name/nm0001002/,/name/nm11004915/,/name/nm11004916/,/name/nm7036047/,/name/nm11004917/,/name/nm11004918/,/name/nm4377720/,/name/nm0571561/,/name/nm11004919/,['David McKenzie'],['John Ross'],,,,
0,tt10979830,John Fogerty: 50 Year Trip - Live at Red Rocks,0,2019-11-11,,['Hudson River Films'],0,0,0,[],,,,,,,,,,,['Jeff Richter'],[],59795.0,59795.0,,
0,tt10979956,Nosebleeders,0,2019,,['Cole Mitchek Productions'],0,0,0,[],/name/nm1913446/,/name/nm10996993/,/name/nm10764988/,/name/nm10996994/,/name/nm11013201/,/name/nm9759010/,,,,,['Cole Mitchek'],"['Matthew Gray', 'Cole Mitchek']",5000.0,,,
0,tt10980000,Lynryd Skynyrd: Last of the Street Survivors Farewell Tour,0,2019-11-07,,[],0,0,0,[],,,,,,,,,,,[],[],137888.0,137888.0,,
0,tt10980184,Eclipse,0,2019-12-09,,['United Power'],0,0,0,[],/name/nm3602874/,/name/nm0338363/,/name/nm10998451/,/name/nm10998453/,/name/nm10998452/,/name/nm0272377/,/name/nm5216106/,,,,['Lynda Bennett'],['Lynda Bennett'],,,,
0,tt10980206,Cinematographer,0,,,[],0,0,0,[],/name/nm0005845/,/name/nm0005805/,,,,,,,,,['Dan Asma'],[],,,,
0,tt10980490,Poison,0,2019,,[],0,0,0,[],/name/nm10997250/,/name/nm10997251/,/name/nm10997253/,/name/nm10997254/,/name/nm10997252/,,,,,,['Sam Brave'],[],600000.0,,,
0,tt10980592,Poison,0,2019,,[],0,0,0,[],/name/nm10997250/,/name/nm10997251/,/name/nm10997253/,/name/nm10997254/,/name/nm10997252/,,,,,,['Sam Brave'],[],500000.0,,,
0,tt10980922,Salt Life: The Movie,0,2019-02-23,,"['Easy $ailing Productions', 'Easy $ailing Productions']",0,0,0,[],/name/nm10997701/,/name/nm10997702/,/name/nm10997703/,/name/nm10997704/,/name/nm10997707/,/name/nm10997705/,/name/nm10997706/,/name/nm3580303/,/name/nm10997708/,/name/nm10997709/,['Luke McCoy Jr.'],"['Lu Cruise', 'Juan Doe', 'Anree Henderson']",20000.0,,,
0,tt10981092,Arc Agenda,0,2019,,['OV Multimedia'],0,0,0,[],,,,,,,,,,,['Nickolas Donald'],[],,,,
0,tt10981100,Behind the Mind,0,2019,,['OV Multimedia'],0,0,0,[],,,,,,,,,,,['Nickolas Donald'],[],,,,
0,tt10981104,City on Fire,0,2019,,['OV Multimedia'],0,0,0,[],,,,,,,,,,,['Nickolas Donald'],[],,,,
0,tt10981108,Trillville,0,2019,,['OV Multimedia'],0,0,0,[],,,,,,,,,,,['Nickolas Donald'],[],,,,
0,tt10981170,Alice is Still Dead,0,2019-10-19,,['APS Films'],0,0,0,[],/name/nm10997942/,/name/nm10997944/,/name/nm10997945/,/name/nm10997946/,/name/nm8449658/,/name/nm10997943/,/name/nm10997938/,/name/nm10997941/,/name/nm10997936/,/name/nm10997947/,['Edwin Pendleton Stevens'],"['Meredith Mantik', 'Joe Raffa', 'Edwin Pendleton Stevens']",,,,
0,tt10981202,Her Blue Sky,0,2019-10-11,,"['CloverWorks', 'CJ CGV Viet Nam']",0,0,0,[],/name/nm0559447/,/name/nm5667305/,/name/nm6662487/,/name/nm11134848/,/name/nm6126186/,/name/nm4877001/,,,,,['Tatsuyuki Nagai'],[],4736031.0,,,
0,tt10981542,The Elaine Massacre,0,,,['MJR Visuals'],0,0,0,[],/name/nm10894650/,/name/nm10998297/,/name/nm10998294/,/name/nm11087239/,/name/nm10998296/,/name/nm10998298/,/name/nm10998295/,,,,['Malcholm Reese'],[],25000.0,,,
0,tt10983174,Uncommon Grounds: The Untold Story of the World's Most Exclusive Coffee,0,2019-09-18,,['Inhale Films'],0,0,0,[],/name/nm10998686/,/name/nm10998678/,/name/nm10998680/,/name/nm10998683/,/name/nm10998681/,/name/nm10998679/,/name/nm10998682/,/name/nm10998684/,/name/nm10998685/,,"['Michael Cherkashin', 'Michael Cherkashin']",['Jeff Bickley'],50000.0,,,
0,tt10983270,Axegrinder 2,0,,,"['SoCal Cinema Studios', 'Cinema Epoch']",0,0,0,[],/name/nm8279086/,/name/nm2766218/,/name/nm5560956/,/name/nm3025400/,/name/nm3148014/,/name/nm7054349/,/name/nm7532266/,/name/nm1847621/,/name/nm9283436/,/name/nm10999241/,['Dustin Ferguson'],"['Dustin Ferguson', 'John Ward']",,,,
0,tt10984420,The First Rainbow Coalition,0,2019-10-24,,"['Black Public Media', 'PBS']",0,0,0,[],/name/nm0358980/,/name/nm8154635/,,,,,,,,,['Ray Santisteban'],[],,,,
0,tt10984586,Shapludu (Bengali),0,2019-10-25,,"['Bengal Multimedia', 'Bioskope Films']",0,0,0,[],/name/nm4939566/,/name/nm6160575/,/name/nm1417645/,/name/nm2616518/,/name/nm4631766/,/name/nm2376908/,/name/nm3699904/,/name/nm4400518/,/name/nm11054768/,/name/nm10998176/,['Golam Sohrab Dodul'],"['Golam Sohrab Dodul', 'Shahjahan Sourav']",,,,
0,tt10984588,The Torch,0,2019-10-27,,"['Cinestaan Film Company', 'IFC Films']",0,0,0,[],/name/nm0349796/,/name/nm5903738/,,,,,,,,,['Jim Farrell'],[],,,,
0,tt10985590,Secret Weapon,0,2019-05-09,,"['Mars Media Sales', '4Digital Media']",0,0,0,[],/name/nm1466457/,/name/nm9080028/,/name/nm1784957/,,,,,,,,['Kostya Stat'],['Kostya Stat'],,,,
0,tt10985740,Walrus Yes: The Making of Tusk,0,2019-09-09,,"['Anti Current Multimedia', 'YouTube']",0,0,0,[],/name/nm0519043/,/name/nm0005286/,/name/nm1270009/,,,,,,,,['Jason Mewes'],[],2000.0,,,
0,tt10986224,Leonardo: The Works,0,2019-10-29,,"['Seventh Art Productions', 'Seventh Art Productions']",0,0,0,[],,,,,,,,,,,['Phil Grabsky'],['Phil Grabsky'],137520.0,,,
0,tt10986394,Crypsis,0,2019-12-17,,"['Evolutionary Films', ""Uncork'd Entertainment""]",0,0,0,[],/name/nm3912432/,/name/nm4561199/,/name/nm5438705/,/name/nm3344683/,/name/nm5438652/,/name/nm4930397/,/name/nm4641808/,/name/nm3200609/,/name/nm6839912/,,['Paul Anthony Rogers'],['Paul Anthony Rogers'],,,,
0,tt10987184,Petromax,0,2019-10-11,Not Rated,"[""Eagle's Eye Production"", 'AP International']",0,0,0,[],/name/nm1961459/,/name/nm3607395/,/name/nm6106368/,/name/nm6489058/,/name/nm6106360/,/name/nm3561501/,/name/nm11052850/,/name/nm10149925/,/name/nm6916928/,/name/nm11111742/,['Rohin Venkatesan'],"['Mahi v Raghav', 'G.R. Surendarnath']",13955.0,,,
0,tt10987642,New Orleans Missing: La Mort de Dame,0,2019-09-02,,"['Wright Film Company', 'TividTV']",0,0,0,[],/name/nm9663751/,/name/nm11000993/,/name/nm11000994/,/name/nm11000995/,/name/nm11005242/,/name/nm8372009/,/name/nm11005243/,,,,['Christopher Michael'],['Christopher Michael'],20000.0,,,
0,tt10988502,August at twenty-two,0,,,['Lady Parts Productions'],0,0,0,[],/name/nm1597138/,,,,,,,,,,['Sophia Castuera'],['Ali Edwards'],,,,
0,tt10988704,Boxes & Blessings,0,2019-08-30,,"['Wright Family Films', 'Wright Family Films']",0,0,0,[],/name/nm11001206/,/name/nm11001207/,/name/nm11001208/,/name/nm10977492/,/name/nm11004690/,,,,,,['Jaina Wright'],[],1000.0,,,
0,tt10989240,Night Drive,0,2019-09-22,,[],0,0,0,[],/name/nm1410105/,/name/nm6637239/,/name/nm8165963/,/name/nm4035204/,/name/nm8657906/,/name/nm8197979/,/name/nm0973276/,/name/nm8700708/,/name/nm0592081/,/name/nm2933386/,"['Brad Baruh', 'Meghan Leon']",['Meghan Leon'],300000.0,,,
0,tt10990248,Tamera Hill's The Matchmaker,0,2019-11-02,,['Predestined Entertainment'],0,0,0,[],/name/nm1232808/,/name/nm2268843/,/name/nm0057391/,/name/nm8574142/,/name/nm3223304/,/name/nm4749446/,/name/nm9235952/,/name/nm3881225/,/name/nm10873596/,/name/nm10829953/,['Tamera Hill'],['Tamera Hill'],,,,
0,tt10990542,Time Slips Away,0,2019-09-16,,['Acres'],0,0,0,[],/name/nm11016205/,/name/nm10340070/,,,,,,,,,['Charlie Mysak'],[],13000.0,,,
0,tt10990584,Seeing Beauty: Gianni Versace's Miami Beach Palazzo,0,2019-11-16,,[],0,0,0,[],/name/nm4876811/,/name/nm0319665/,,,,,,,,,['Scott Cardinal'],['Scott Cardinal'],200000.0,,,
0,tt10993976,For My Sister,0,2019-06-29,,['Reveu'],0,0,0,[],/name/nm7035416/,/name/nm8486531/,/name/nm11003307/,/name/nm10530030/,/name/nm4798844/,/name/nm2549237/,/name/nm11003302/,/name/nm11003303/,/name/nm11003304/,/name/nm11003305/,['Gabriel Rhenals'],['Gabriel Rhenals'],5750.0,,,
0,tt10994972,77-Star Wars-17,0,2019-10-19,,[],0,0,0,[],,,,,,,,,,,[],"['Joseph Campbell', 'Homer']",,,,
0,tt10995604,For All the Brilliant Conversations,0,,,[],0,0,0,[],/name/nm6293248/,/name/nm11004260/,,,,,,,,,['Seok Wun Au Yong'],['Seok Wun Au Yong'],2500.0,,,
0,tt10996896,Gundu,0,2019-12-06,,"['Neelam Productions', 'Zee Tamil']",0,0,0,[],/name/nm5625923/,/name/nm6695317/,/name/nm6106368/,/name/nm5414737/,/name/nm3682633/,/name/nm2533953/,/name/nm6106366/,/name/nm6851593/,/name/nm5654687/,/name/nm6765728/,['Athiyan Athirai'],['Athiyan Athirai'],6048.0,,,
