,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Socio,0,2018,TV-MA,"['Goode Productions', 'A Philly Celeb Film']",0,0,0,[],/name/nm10048563/,/name/nm10048562/,/name/nm9923819/,/name/nm9773818/,,,,,,,['Qadir Muhammad'],"['Jasmine Goode', 'Qadir Muhammad']",,,,,tt8844320
0,Run Like the Devil,0,2018-09-06,,['Long Shot'],0,0,0,[],/name/nm5563034/,/name/nm10048779/,/name/nm7328558/,/name/nm1502857/,/name/nm10048783/,/name/nm8894617/,/name/nm10048784/,/name/nm10048785/,/name/nm10048786/,/name/nm10048787/,['Steve Mims'],"['Steve Mims', 'Evan Smith']",30000.0,,,,tt8844666
0,Exposure,0,2018-10-02,R,"['Sunrunner Films', 'Scream Team Releasing']",0,0,0,[],/name/nm9468310/,/name/nm6210976/,/name/nm0523344/,/name/nm9468298/,,,,,,,['Austin Snell'],"['Jake Jackson', 'Austin Snell']",20000.0,,,,tt8844888
0,Hazing,0,2018,,"['God Bless the Child Productions', 'God Bless the Child Productions']",0,0,0,[],,,,,,,,,,,['Byron Hurt'],[],,,,,tt8845382
0,Fat Buddies,0,2018-09-30,Not Rated,"['Magilm Pictures', 'Asia Releasing']",0,0,0,[],/name/nm11399727/,/name/nm4454642/,/name/nm11448277/,/name/nm3530937/,/name/nm3387680/,/name/nm0475602/,/name/nm4788761/,/name/nm1167123/,/name/nm2346095/,/name/nm3491286/,['Bei-Er Bao'],[],37496410.0,,,,tt8845432
0,Serdtse mira,0,2018-10-14,,"['Just a moment', 'Nashe Kino']",0,0,0,[],/name/nm3907729/,/name/nm1991245/,/name/nm3630385/,/name/nm7460383/,/name/nm10141653/,/name/nm3135674/,/name/nm10171591/,/name/nm2835676/,/name/nm1235282/,/name/nm3217163/,['Nataliya Meshchaninova'],"['Stepan Devonin', 'Boris Khlebnikov', 'Nataliya Meshchaninova']",55643.0,,,,tt8845840
0,A Self-Induced Hallucination,0,2018-06-19,,"['The Eyeslicer', 'The Eyeslicer']",0,0,0,[],,,,,,,,,,,['Dan Schoenbrun'],[],,,,,tt8846416
0,Initiation Afterglow,0,2018-05-20,,"['Show Video Productions', 'Show Video Productions']",0,0,0,[],,,,,,,,,,,['Courtney Fathom Sell'],[],,,,,tt8846730
0,Your Face,0,2018-10-05,,"['Homegreen Films', 'Transformer']",0,0,0,[],/name/nm0497642/,/name/nm0158857/,,,,,,,,,['Ming-liang Tsai'],[],,,,,tt8846862
0,Sharks Gone Wild,0,,,"['All3 Media', 'Discovery Channel']",0,0,0,[],/name/nm0048749/,/name/nm5293588/,/name/nm10049995/,/name/nm10050003/,/name/nm7721940/,/name/nm10050004/,/name/nm10050005/,/name/nm6079481/,/name/nm4534732/,/name/nm10050006/,[],[],,,,,tt8847278
0,Great White Abyss,0,,,"['Anomaly Entertainment', 'Discovery Channel']",0,0,0,[],/name/nm0383875/,/name/nm9717170/,/name/nm4189949/,/name/nm1882769/,/name/nm7465198/,,,,,,['Jeff Kurr'],[],,,,,tt8847282
0,Bear vs Shark,0,,,"['Bear Grylls Ventures', 'Discovery Channel']",0,0,0,[],/name/nm2426012/,/name/nm6799872/,,,,,,,,,[],[],,,,,tt8847286
0,Sharkwrecked,0,,,"['Big Wave Productions', 'Discovery Channel']",0,0,0,[],/name/nm4099427/,/name/nm10050038/,/name/nm8323630/,/name/nm0578525/,/name/nm3427932/,,,,,,['Nick Stringer'],[],,,,,tt8847296
0,SharkCam Strikes Back,0,,,"['Big Wave Productions', 'Discovery Channel']",0,0,0,[],/name/nm0578525/,/name/nm4990119/,/name/nm6799872/,/name/nm8319577/,/name/nm3427932/,/name/nm8319576/,/name/nm10050041/,,,,['Nick Stringer'],[],,,,,tt8847300
0,"To Fall in Love With Anyone, Do This",0,2018-09-15,,['Slanted View Pictures'],0,0,0,[],/name/nm6015518/,/name/nm6613664/,/name/nm8155007/,/name/nm6088721/,,,,,,,['Michael Foster'],['Jennifer Lane'],0.0,,,,tt8847696
0,Stranger's Arms,0,2018-01,,[],0,0,0,[],/name/nm7352224/,/name/nm10922511/,,,,,,,,,['Emma Westenberg'],"['Valerie Kamen', 'Emma Westenberg']",,,,,tt8848318
0,The Ghosts of Brewer Town,0,,,[],0,0,0,[],/name/nm2099563/,/name/nm2686585/,/name/nm3283015/,,,,,,,,['Stephan Recksiedler'],['Rob Thomas'],,,,,tt8848462
0,Grief Journeys,0,2018-06-16,,"['Facing Grief', 'Facing Grief']",0,0,0,[],/name/nm10050966/,/name/nm10050965/,/name/nm10050967/,,,,,,,,['Annie Ree Ross'],[],5000.0,,,,tt8849606
0,My Revolution Lives in This Body,0,2018-01-25,,[],0,0,0,[],,,,,,,,,,,['Deborah Anderson'],['Eve Ensler'],5000.0,,,,tt8850410
0,Oh Deer: It's Christmas,0,2018-11-13,,['RLJE Films'],0,0,0,[],/name/nm10051374/,/name/nm10051372/,/name/nm10051375/,/name/nm9909260/,,,,,,,['James Snider'],['BC Fourteen'],,,,,tt8850510
0,Eulogy for a Ghost,0,,,[],0,0,0,[],,,,,,,,,,,['Gil Kofman'],[],,,,,tt8851090
0,MGC Presents Red,0,2018-11-07,,['Trafalgar Studios'],0,0,0,[],/name/nm0257917/,/name/nm0000547/,,,,,,,,,['Michael Grandage'],"['John Logan', 'John Logan']",,,,,tt8851190
